cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	data_type	cases.0.samples.0.tissue_type	file_name	cases.0.project.project_id	file_id	analysis.workflow_type	cases.0.submitter_id	cases.0.samples.0.tumor_descriptor	id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.sample_id	data_category	cases.0.case_id
57d18002-aa7d-41e7-8271-1995e5b9acbb	Isoform Expression Quantification		253edfa3-0ac7-4f96-a906-2440bd7455d8.mirbase21.isoforms.quantification.txt	TCGA-BRCA	cbeb4a45-e84d-4dda-aa84-45ce159f5259	BCGSC miRNA Profiling	TCGA-BH-A0DO		cbeb4a45-e84d-4dda-aa84-45ce159f5259	TCGA-BH-A0DO-01B-11R-A12C-13	Primary Tumor	TCGA-BH-A0DO-01B	8b5d38fb-e9ad-445c-b5d5-f054a5eafeb1	Transcriptome Profiling	d3d4d709-ab34-4617-aa8c-51a3d0a3efe6
e4d09b12-f1b4-4d66-bc6c-ccd32ad8185b	Gene Expression Quantification		ab2d5a3d-4253-4c80-bfe6-0d8ffe163140.FPKM.txt.gz	TCGA-BRCA	8a9f891f-0809-4b3c-a94f-84ee5256ea56	HTSeq - FPKM	TCGA-E9-A22E		8a9f891f-0809-4b3c-a94f-84ee5256ea56	TCGA-E9-A22E-01A-11R-A157-07	Primary Tumor	TCGA-E9-A22E-01A	147a9822-8704-4a7f-b856-9a659f4717b3	Transcriptome Profiling	64d4dfae-8d91-464b-adc3-80ba7caf54ae
77ea5b95-f8df-4fae-b271-182680c4a62a	Gene Expression Quantification		ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM-UQ.txt.gz	TCGA-BRCA	79164e97-ea7b-425b-bd9e-7e27fc152094	HTSeq - FPKM-UQ	TCGA-WT-AB44		79164e97-ea7b-425b-bd9e-7e27fc152094	TCGA-WT-AB44-01A-11R-A41B-07	Primary Tumor	TCGA-WT-AB44-01A	081947cf-1635-4a57-9903-0c405ead6d84	Transcriptome Profiling	5cd79093-1571-4f71-8136-0d84ccabdcac
b9a1f505-713e-4044-b76e-57134a4802f1	Gene Expression Quantification		ec9d9157-c6eb-4bbe-acba-c5f45678ac3e.htseq.counts.gz	TCGA-BRCA	63434097-5ed0-435b-9df5-940154e4a72a	HTSeq - Counts	TCGA-BH-A0DE		63434097-5ed0-435b-9df5-940154e4a72a	TCGA-BH-A0DE-01A-11R-A115-07	Primary Tumor	TCGA-BH-A0DE-01A	c73178ad-f042-47ca-af89-343a647076b4	Transcriptome Profiling	7f0bbba1-9bc3-45db-bdda-eb3319bb15d2
91a5b906-6a04-4f0d-8710-172311e84789	Gene Expression Quantification		856ca504-791f-45f1-b756-e180e6a2535a.htseq.counts.gz	TCGA-BRCA	a200cf9b-07c4-4362-89da-632b658b9560	HTSeq - Counts	TCGA-EW-A1P4		a200cf9b-07c4-4362-89da-632b658b9560	TCGA-EW-A1P4-01A-21R-A144-07	Primary Tumor	TCGA-EW-A1P4-01A	7a3b5790-35c8-473a-b952-bb603aca5aa1	Transcriptome Profiling	521e2140-ae5b-456f-8699-97398d009687
d6b5cec3-edeb-46c5-839b-e62a1e850e0e	Gene Expression Quantification		3b187f2d-fa67-46a4-ad60-0d26375a9632.FPKM-UQ.txt.gz	TCGA-BRCA	fa0f4870-b7a3-419a-bcc1-08a247f3dbf1	HTSeq - FPKM-UQ	TCGA-A2-A25D		fa0f4870-b7a3-419a-bcc1-08a247f3dbf1	TCGA-A2-A25D-01A-12R-A16F-07	Primary Tumor	TCGA-A2-A25D-01A	eda0ff5c-84cf-44cb-888f-0aab17441dfa	Transcriptome Profiling	3b963d72-ba5c-467b-83c9-fbdb462510a3
f3a3eb80-0269-4508-8596-0d11d5b10919	Isoform Expression Quantification		e0a38fac-7269-422d-a43a-1c2d40d09f44.mirbase21.isoforms.quantification.txt	TCGA-BRCA	0f8e848b-ab57-4196-adf8-442096ce8bb0	BCGSC miRNA Profiling	TCGA-B6-A1KN		0f8e848b-ab57-4196-adf8-442096ce8bb0	TCGA-B6-A1KN-01A-11R-A13P-13	Primary Tumor	TCGA-B6-A1KN-01A	ca44a8bf-428e-48b5-ae58-614f9a3e0fd8	Transcriptome Profiling	271404de-24e8-43f6-806b-fb510c1124c4
da13db3f-cde6-4e25-9596-009147aa3fa9	Gene Expression Quantification		f5d3e683-9177-45fc-93e3-357bf7366ac4.FPKM-UQ.txt.gz	TCGA-BRCA	42cc982f-0b93-47fe-b0bd-d1300345882f	HTSeq - FPKM-UQ	TCGA-E9-A1RF		42cc982f-0b93-47fe-b0bd-d1300345882f	TCGA-E9-A1RF-11A-32R-A157-07	Solid Tissue Normal	TCGA-E9-A1RF-11A	9b8be955-8c21-449d-a951-c715a6dd1cab	Transcriptome Profiling	c694615c-b1c6-499c-8058-995633ebf948
e89806d3-1cd5-4bc0-8e8a-edf823d8f110	Gene Expression Quantification		2e528e8d-46a5-42b0-aa58-d266b30190b0.FPKM-UQ.txt.gz	TCGA-BRCA	42321675-1ac2-40d7-8560-2f5411238fe5	HTSeq - FPKM-UQ	TCGA-B6-A3ZX		42321675-1ac2-40d7-8560-2f5411238fe5	TCGA-B6-A3ZX-01A-11R-A239-07	Primary Tumor	TCGA-B6-A3ZX-01A	38f37f0c-75d2-4a56-b62a-9472a9c3ae13	Transcriptome Profiling	9434687a-197c-4959-b6b8-9c05f1dd7f53
844d9d2c-4467-415f-b66d-a4c35c818310	Gene Expression Quantification		944b1e8d-7219-40a4-ab27-385192062cbf.FPKM-UQ.txt.gz	TCGA-BRCA	cc2f0959-0240-4fb5-83bd-3f0b177746f3	HTSeq - FPKM-UQ	TCGA-LL-A5YN		cc2f0959-0240-4fb5-83bd-3f0b177746f3	TCGA-LL-A5YN-01A-11R-A28M-07	Primary Tumor	TCGA-LL-A5YN-01A	97ad1ecf-7643-461f-b9a2-1ac953825895	Transcriptome Profiling	ef1b3332-cd7f-41bb-a2d3-2538e7becc5c
32dcdde8-d30c-4004-92e1-3f422ed9246c	miRNA Expression Quantification		20c294a5-b96d-4a0a-a4e3-e55eb61b08ed.mirbase21.mirnas.quantification.txt	TCGA-BRCA	9667f6bf-2a07-4392-9e86-aefb9f7413eb	BCGSC miRNA Profiling	TCGA-A8-A092		9667f6bf-2a07-4392-9e86-aefb9f7413eb	TCGA-A8-A092-01A-11R-A010-13	Primary Tumor	TCGA-A8-A092-01A	8b5c7e4d-a220-4499-9e38-7deacc1776a2	Transcriptome Profiling	38a8b734-9acc-42f9-b5b7-e51b0dfc6504
fe538d53-c7ce-455f-afe6-cb4fc3a63dbd	Gene Expression Quantification		b576af04-e163-4b7d-be4a-eff959d214dd.FPKM-UQ.txt.gz	TCGA-BRCA	b23f4ecd-57a4-4531-aac1-3eaac9a46a24	HTSeq - FPKM-UQ	TCGA-BH-A0BM		b23f4ecd-57a4-4531-aac1-3eaac9a46a24	TCGA-BH-A0BM-11A-12R-A089-07	Solid Tissue Normal	TCGA-BH-A0BM-11A	bca287af-e08b-4c8f-8076-e7e641b9d2fb	Transcriptome Profiling	c2aeee6c-ba10-4cf9-b560-c739580f7bf3
1c1560f6-62bf-4185-912f-25c234ebd71f	Gene Expression Quantification		f288f879-8851-4adb-aff3-90c19dcf8b8c.htseq.counts.gz	TCGA-BRCA	ac4b50a3-66ac-4ae7-be32-47f959c9aa07	HTSeq - Counts	TCGA-A2-A0CW		ac4b50a3-66ac-4ae7-be32-47f959c9aa07	TCGA-A2-A0CW-01A-21R-A115-07	Primary Tumor	TCGA-A2-A0CW-01A	9cd3fc34-5380-4318-87fa-ccff0dbea879	Transcriptome Profiling	32efa6e8-6b19-480a-9d04-ace02e93318a
d9f827bb-2498-49b0-aa85-71cb554eb926	Gene Expression Quantification		f488d4bd-07b5-4a18-b6e8-982c6303f4a9.htseq.counts.gz	TCGA-BRCA	d2eef6e0-ed8c-4f45-9c09-6f540d7d54c8	HTSeq - Counts	TCGA-E2-A14X		d2eef6e0-ed8c-4f45-9c09-6f540d7d54c8	TCGA-E2-A14X-01A-11R-A115-07	Primary Tumor	TCGA-E2-A14X-01A	a7cc9298-d6f1-48ef-a93a-9c75fc0cb800	Transcriptome Profiling	60df7543-6da5-4c75-943b-5800c1e08234
e074391d-348f-4f95-aad0-7f51c56b9696	Gene Expression Quantification		91d53a9c-726f-4611-a284-d2b4d659fdd5.FPKM.txt.gz	TCGA-BRCA	4b2712c6-b78b-4462-b4bb-350751124dfb	HTSeq - FPKM	TCGA-BH-A0HY		4b2712c6-b78b-4462-b4bb-350751124dfb	TCGA-BH-A0HY-01A-11R-A056-07	Primary Tumor	TCGA-BH-A0HY-01A	38ac0df0-950e-4c55-9f8a-96fd3f837ee6	Transcriptome Profiling	844ad251-3ee4-42f6-ad00-59a7a1670eea
aaf4b7a3-9d8e-4a9d-8ec4-c1d332745c72	Isoform Expression Quantification		909533db-5097-444b-a78d-788838a22125.mirbase21.isoforms.quantification.txt	TCGA-BRCA	690673fb-773a-4f55-b265-9033f9a5b3f6	BCGSC miRNA Profiling	TCGA-BH-A0DG		690673fb-773a-4f55-b265-9033f9a5b3f6	TCGA-BH-A0DG-11A-43R-A12O-13	Solid Tissue Normal	TCGA-BH-A0DG-11A	a3d00f8e-39c2-4e35-bc2f-df9184b35670	Transcriptome Profiling	0bc5744c-5fa3-45bb-87d0-70a02068b392
6457d46d-dc55-4187-a5c8-caed0a49437c	miRNA Expression Quantification		bcd25eb5-e593-4c93-a5af-ecffa986c355.mirbase21.mirnas.quantification.txt	TCGA-BRCA	66a4a490-13ed-4341-97b7-ed96efbd20b1	BCGSC miRNA Profiling	TCGA-E2-A158		66a4a490-13ed-4341-97b7-ed96efbd20b1	TCGA-E2-A158-11A-22R-A12C-13	Solid Tissue Normal	TCGA-E2-A158-11A	e94c165f-210d-47d7-b7e7-c5747ee7f451	Transcriptome Profiling	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb
145ffd55-8265-4322-9e92-1a382c2eab7a	miRNA Expression Quantification		266bcdce-fab0-46aa-b684-9bff03d49a17.mirbase21.mirnas.quantification.txt	TCGA-BRCA	260ba193-0eaf-4923-b02d-303f75407a1c	BCGSC miRNA Profiling	TCGA-E9-A243		260ba193-0eaf-4923-b02d-303f75407a1c	TCGA-E9-A243-01A-21R-A168-13	Primary Tumor	TCGA-E9-A243-01A	ae72a901-e7b7-41cf-8eeb-2a7fb51e14f0	Transcriptome Profiling	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f
05a4f4ff-cdfd-4332-8146-066657a4c3cc	Gene Expression Quantification		bcf137e8-156d-4609-8b1b-9a9b379aa2ce.FPKM-UQ.txt.gz	TCGA-BRCA	7bece3ce-c15e-43bc-9817-d3da20b99c84	HTSeq - FPKM-UQ	TCGA-BH-A1FU		7bece3ce-c15e-43bc-9817-d3da20b99c84	TCGA-BH-A1FU-01A-11R-A14D-07	Primary Tumor	TCGA-BH-A1FU-01A	438152c8-2d26-4b35-9f68-a4b6c473916e	Transcriptome Profiling	c348a9b3-c901-4384-a222-144387bac0c5
77daa4a6-93c2-4455-a173-ead372d92010	Gene Expression Quantification		2807d45f-9e15-4e06-8336-de7295fc7509.htseq.counts.gz	TCGA-BRCA	00156c51-2686-4736-88c1-c30c81ec0a12	HTSeq - Counts	TCGA-A8-A07U		00156c51-2686-4736-88c1-c30c81ec0a12	TCGA-A8-A07U-01A-11R-A034-07	Primary Tumor	TCGA-A8-A07U-01A	7bd968be-14ae-4a63-96d5-814d16072818	Transcriptome Profiling	59bf0ce4-715a-4017-bccb-c59916e78324
cbd64838-97a7-47a9-a4dc-aa9e0d0ab3d2	Gene Expression Quantification		45c8b091-bc89-4b52-87d9-2d9f97280abe.htseq.counts.gz	TCGA-BRCA	6060bf62-6935-405f-aa13-69153cde4a67	HTSeq - Counts	TCGA-E2-A106		6060bf62-6935-405f-aa13-69153cde4a67	TCGA-E2-A106-01A-11R-A10J-07	Primary Tumor	TCGA-E2-A106-01A	73b3be1b-c125-487c-943d-908f31220e20	Transcriptome Profiling	87e09544-eddb-473b-8617-212407ce644e
f1b79fd7-f431-40b5-a750-f2f458863abf	miRNA Expression Quantification		bb16bd5a-ee4a-473a-a136-cbd3cd6208af.mirbase21.mirnas.quantification.txt	TCGA-BRCA	07771f13-e83f-4641-91d5-b9e17983ccf0	BCGSC miRNA Profiling	TCGA-AR-A0TY		07771f13-e83f-4641-91d5-b9e17983ccf0	TCGA-AR-A0TY-01A-12R-A114-13	Primary Tumor	TCGA-AR-A0TY-01A	2147c985-f4f4-441a-9142-9b76e6131435	Transcriptome Profiling	da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4
2424c058-78c6-41dd-86e9-efcd61b72add	Gene Expression Quantification		7abbb947-e35b-484c-a84f-d903268d219b.htseq.counts.gz	TCGA-BRCA	9f6ef4e2-4a0a-4c31-807b-31c3845153c2	HTSeq - Counts	TCGA-E2-A3DX		9f6ef4e2-4a0a-4c31-807b-31c3845153c2	TCGA-E2-A3DX-01A-21R-A213-07	Primary Tumor	TCGA-E2-A3DX-01A	796df715-916f-46e4-9da1-e19c94958e07	Transcriptome Profiling	31427699-e27a-4035-8925-6d8d6900d097
d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32	Gene Expression Quantification		c8f22456-214f-4648-bf99-c2addece6502.FPKM-UQ.txt.gz	TCGA-BRCA	da1088f8-9625-4654-b640-8e84589ec177	HTSeq - FPKM-UQ	TCGA-A2-A0T3		da1088f8-9625-4654-b640-8e84589ec177	TCGA-A2-A0T3-01A-21R-A115-07	Primary Tumor	TCGA-A2-A0T3-01A	78f8b01e-292f-4131-a3ef-4f9faec7913a	Transcriptome Profiling	058dcb78-bed1-40c3-a6c2-a0cc40065531
3389d4b9-0190-4a69-a647-a6d53e3c96be	Gene Expression Quantification		61f88053-5c64-4141-b6ed-f2a472095b3e.FPKM-UQ.txt.gz	TCGA-BRCA	6d6e388e-c702-439a-a131-66da1ce41e38	HTSeq - FPKM-UQ	TCGA-AO-A0JF		6d6e388e-c702-439a-a131-66da1ce41e38	TCGA-AO-A0JF-01A-11R-A056-07	Primary Tumor	TCGA-AO-A0JF-01A	ddee0b07-2771-40c7-bdda-c1100958f0d8	Transcriptome Profiling	f357fe19-5359-4662-8ce9-aa996132283b
f5c72291-4c3f-456f-97a3-d93878744b54	Gene Expression Quantification		86272569-4b9c-4d44-b8f1-daeb9348a6e0.FPKM-UQ.txt.gz	TCGA-BRCA	bf4e76de-a86c-482e-9993-846393728d3c	HTSeq - FPKM-UQ	TCGA-EW-A1IZ		bf4e76de-a86c-482e-9993-846393728d3c	TCGA-EW-A1IZ-01A-11R-A13Q-07	Primary Tumor	TCGA-EW-A1IZ-01A	ca459603-f477-4ff4-9d47-902b3cbad196	Transcriptome Profiling	c0f88fc5-56b0-4255-bbd1-9a21ced8b37b
32dcdde8-d30c-4004-92e1-3f422ed9246c	Isoform Expression Quantification		20c294a5-b96d-4a0a-a4e3-e55eb61b08ed.mirbase21.isoforms.quantification.txt	TCGA-BRCA	49d78cd7-633e-487e-8fd1-42f41dbf0980	BCGSC miRNA Profiling	TCGA-A8-A092		49d78cd7-633e-487e-8fd1-42f41dbf0980	TCGA-A8-A092-01A-11R-A010-13	Primary Tumor	TCGA-A8-A092-01A	8b5c7e4d-a220-4499-9e38-7deacc1776a2	Transcriptome Profiling	38a8b734-9acc-42f9-b5b7-e51b0dfc6504
d97d5714-8b59-4b84-aaec-a515c2d35283	miRNA Expression Quantification		cf523f88-19b5-4b33-bb77-c0dbcb83eba5.mirbase21.mirnas.quantification.txt	TCGA-BRCA	959521ad-d1a7-4e87-86b2-a2079a13ea64	BCGSC miRNA Profiling	TCGA-E2-A15S		959521ad-d1a7-4e87-86b2-a2079a13ea64	TCGA-E2-A15S-01A-11R-A114-13	Primary Tumor	TCGA-E2-A15S-01A	0ac12a02-8fe3-4c1b-a885-848aa924a339	Transcriptome Profiling	0f7ab21b-1fd0-45e0-9a47-17c4691eb84f
889f6f61-9b3a-406c-9af8-ddee74a8a19e	Gene Expression Quantification		7133f91c-4128-4578-a1cd-2c1ee81b3f16.FPKM.txt.gz	TCGA-BRCA	d96c7a65-5196-4486-b519-3e0431462c08	HTSeq - FPKM	TCGA-BH-A1F0		d96c7a65-5196-4486-b519-3e0431462c08	TCGA-BH-A1F0-11B-23R-A137-07	Solid Tissue Normal	TCGA-BH-A1F0-11B	6c6c1c35-5e1b-4e9f-ab19-550d1ba4cc43	Transcriptome Profiling	21ef1730-e5a7-47ce-b419-d000bb59ae15
520a6569-bf3a-495f-9460-7f65e4f59687	Gene Expression Quantification		8ef08961-b69c-481b-ba38-205bff347775.FPKM-UQ.txt.gz	TCGA-BRCA	3ee45364-e290-4e57-bbdc-933242877414	HTSeq - FPKM-UQ	TCGA-C8-A27A		3ee45364-e290-4e57-bbdc-933242877414	TCGA-C8-A27A-01A-11R-A169-07	Primary Tumor	TCGA-C8-A27A-01A	b692cb10-ff2f-456b-a2c0-706b608d4e7e	Transcriptome Profiling	3b1f7e48-216d-47de-ba79-db350f52bff0
eac402f5-3e96-4aa7-ba2c-83fd8e5bf618	Isoform Expression Quantification		627f19f5-f465-4a28-b975-afd7a6e5a78f.mirbase21.isoforms.quantification.txt	TCGA-BRCA	f6a883c4-8c66-47db-9285-0bbcaa1023eb	BCGSC miRNA Profiling	TCGA-EW-A2FR		f6a883c4-8c66-47db-9285-0bbcaa1023eb	TCGA-EW-A2FR-01A-11R-A21U-13	Primary Tumor	TCGA-EW-A2FR-01A	061f9bb8-09f5-4788-b39d-35138a3aa019	Transcriptome Profiling	af97e043-88cb-4f99-8f8b-9bcbcccdf842
d763ccd4-4a11-4e84-b0a6-1b42da020ce4	Gene Expression Quantification		036e2fc1-c001-40d5-98c4-28bd121b9554.FPKM.txt.gz	TCGA-BRCA	82caa657-8c3a-4dee-977e-13478e8c9902	HTSeq - FPKM	TCGA-EW-A1P8		82caa657-8c3a-4dee-977e-13478e8c9902	TCGA-EW-A1P8-01A-11R-A144-07	Primary Tumor	TCGA-EW-A1P8-01A	bf055644-7bca-43b6-8f5a-e21c42f7cf88	Transcriptome Profiling	359f12f9-5c41-48a4-85bc-fd7e307bf7d8
94237c10-a115-4451-a747-9a653fd1361a	Isoform Expression Quantification		16faad55-e0fb-4157-a7d4-d1f2861af851.mirbase21.isoforms.quantification.txt	TCGA-BRCA	77a14720-0b08-4bf0-90c5-cd0fe21662b6	BCGSC miRNA Profiling	TCGA-E2-A14N		77a14720-0b08-4bf0-90c5-cd0fe21662b6	TCGA-E2-A14N-01A-31R-A136-13	Primary Tumor	TCGA-E2-A14N-01A	caa51a8b-eadc-4d87-b0f8-f6ffc17723b5	Transcriptome Profiling	752ad011-79e0-494f-9868-98bf6feb28f8
7b06a333-ba77-41dd-bfd1-4824fe43d06f	Gene Expression Quantification		34cfd6c0-ebeb-446e-aa8c-a33358c6bdde.FPKM-UQ.txt.gz	TCGA-BRCA	bc471a6a-b3e1-44e1-a49b-381da1b0e9b3	HTSeq - FPKM-UQ	TCGA-E9-A1R5		bc471a6a-b3e1-44e1-a49b-381da1b0e9b3	TCGA-E9-A1R5-01A-11R-A14M-07	Primary Tumor	TCGA-E9-A1R5-01A	9f6511cf-f17a-48b9-8e58-9c251bd5e8f4	Transcriptome Profiling	23c21dea-3713-408f-ba56-f7c586e9f206
554fd493-db55-43e0-b6d3-4112984784bf	miRNA Expression Quantification		634b4f06-7544-4b00-bc19-66ec76bf1a81.mirbase21.mirnas.quantification.txt	TCGA-BRCA	f58744b3-f081-4f6d-8cdf-8c349fd5eac0	BCGSC miRNA Profiling	TCGA-AR-A5QQ		f58744b3-f081-4f6d-8cdf-8c349fd5eac0	TCGA-AR-A5QQ-01A-11R-A28I-13	Primary Tumor	TCGA-AR-A5QQ-01A	d7dc97c6-5819-48ee-99db-e34f117ab1a3	Transcriptome Profiling	3af31fcf-ad0c-4fd9-a8e3-10f9176b5e9d
fceb1551-4b16-45de-8ba0-7906aa3fe841	Gene Expression Quantification		471d762f-bd20-4665-9e2f-cc7ce8f94001.htseq.counts.gz	TCGA-BRCA	e3b71d5b-d4db-4778-aaaf-775847abd181	HTSeq - Counts	TCGA-AC-A6IW		e3b71d5b-d4db-4778-aaaf-775847abd181	TCGA-AC-A6IW-01A-12R-A33J-07	Primary Tumor	TCGA-AC-A6IW-01A	d763edf9-b6f2-4814-b263-180aced12da2	Transcriptome Profiling	8183f0fb-2303-4d7b-bccd-55e5031fc7df
e55bc0c9-ee0f-4efb-8024-3baed3c24080	Gene Expression Quantification		dfed7532-df6b-4ae6-8a7c-68bd89affa78.FPKM.txt.gz	TCGA-BRCA	3e143290-ef56-4c7b-adfa-cd8f03401dbe	HTSeq - FPKM	TCGA-E2-A15A		3e143290-ef56-4c7b-adfa-cd8f03401dbe	TCGA-E2-A15A-06A-11R-A12D-07	Metastatic	TCGA-E2-A15A-06A	98501f0d-8b4b-4783-a242-4a69b081aaf9	Transcriptome Profiling	73ccc949-01b7-48d3-a7c4-c4bcd261672a
1a19e068-d213-41ef-aebb-104017a883cc	Gene Expression Quantification		698eba4b-b0f0-4923-9e43-d9707959c65f.FPKM.txt.gz	TCGA-BRCA	7daadb9d-61ea-4ed7-b263-1e09f179c59f	HTSeq - FPKM	TCGA-3C-AALK		7daadb9d-61ea-4ed7-b263-1e09f179c59f	TCGA-3C-AALK-01A-11R-A41B-07	Primary Tumor	TCGA-3C-AALK-01A	2a532346-0008-4af8-99bc-d709585da1d6	Transcriptome Profiling	c31900a4-5dcd-4022-97ac-638e86e889e4
7ee1a187-6295-448e-9002-a3c0b3ca24bc	miRNA Expression Quantification		b3219bbe-a0ea-4199-9b8a-d31ff6e5ffeb.mirbase21.mirnas.quantification.txt	TCGA-BRCA	b3b6e46e-de61-4746-b394-1708c1741939	BCGSC miRNA Profiling	TCGA-3C-AAAU		b3b6e46e-de61-4746-b394-1708c1741939	TCGA-3C-AAAU-01A-11R-A41G-13	Primary Tumor	TCGA-3C-AAAU-01A	197b76a1-a09a-4659-83aa-2c14fd1023a9	Transcriptome Profiling	6e7d5ec6-a469-467c-b748-237353c23416
bf3a8227-c972-4e8e-9d1e-d987e6324e65	miRNA Expression Quantification		6e9a5446-fcbd-4e13-a7a0-80fc5f080d19.mirbase21.mirnas.quantification.txt	TCGA-BRCA	bc19d865-070e-496e-b5ae-7ad1b9b84d6a	BCGSC miRNA Profiling	TCGA-BH-A18Q		bc19d865-070e-496e-b5ae-7ad1b9b84d6a	TCGA-BH-A18Q-11A-34R-A12C-13	Solid Tissue Normal	TCGA-BH-A18Q-11A	93eb97b3-918f-42b8-8d3d-34715d09e491	Transcriptome Profiling	db4bc6aa-2e7d-4bcb-8519-a455f624d33b
803bb42f-e0f2-44b6-aebb-8f956646ecc7	Gene Expression Quantification		0abe1897-c3a9-47e5-8a59-e5a2232b23db.FPKM.txt.gz	TCGA-BRCA	413c9658-2f85-42ad-abfb-07c840a00950	HTSeq - FPKM	TCGA-C8-A12U		413c9658-2f85-42ad-abfb-07c840a00950	TCGA-C8-A12U-01A-11R-A115-07	Primary Tumor	TCGA-C8-A12U-01A	c514a893-e085-4a67-b386-b61c3b63a22c	Transcriptome Profiling	97b5f490-1cd9-4833-b903-5f4c6e45670d
c5bb21f8-76e7-4c67-9e92-30271ebcc9b7	Isoform Expression Quantification		94162eac-e53a-43b1-91f4-d05cec2ca6b0.mirbase21.isoforms.quantification.txt	TCGA-BRCA	3f5c6bda-8ed4-4d84-a7c7-d47a8652d127	BCGSC miRNA Profiling	TCGA-A2-A0CK		3f5c6bda-8ed4-4d84-a7c7-d47a8652d127	TCGA-A2-A0CK-01A-11R-A22I-13	Primary Tumor	TCGA-A2-A0CK-01A	d22e0f16-8d28-467d-ab10-2dd72f7eab42	Transcriptome Profiling	5aca16ca-4516-4e27-8249-6914029a7ebf
e4edbc10-8939-4bbf-befa-ee44229e4394	Gene Expression Quantification		4aef3e8e-65b4-4494-8c05-f0f1b5e0a0a0.FPKM-UQ.txt.gz	TCGA-BRCA	ca1eb9a6-9343-4ee1-8e82-976af5e34d3e	HTSeq - FPKM-UQ	TCGA-D8-A1XK		ca1eb9a6-9343-4ee1-8e82-976af5e34d3e	TCGA-D8-A1XK-01A-21R-A14M-07	Primary Tumor	TCGA-D8-A1XK-01A	41af42ec-7521-4783-916e-2c982eef0f98	Transcriptome Profiling	97943d87-fed7-4f14-a0a7-c5bfee64c392
751de392-427b-4919-8d49-25cd34cb261e	miRNA Expression Quantification		41b25218-4248-4abc-a2b0-7beec5710e98.mirbase21.mirnas.quantification.txt	TCGA-BRCA	050c162c-e96e-4f70-b30b-59f8d5da9c12	BCGSC miRNA Profiling	TCGA-E2-A150		050c162c-e96e-4f70-b30b-59f8d5da9c12	TCGA-E2-A150-01A-11R-A12C-13	Primary Tumor	TCGA-E2-A150-01A	209bcf2c-dac4-48e4-b47c-5a4c8e8797b9	Transcriptome Profiling	4ac693e9-10f3-46b3-9d46-df3af7b0d259
cffc0fe5-533f-46f8-a54a-2e09c392767d	Gene Expression Quantification		26bfd2ed-0d81-48ae-afd5-cf61b249bc14.htseq.counts.gz	TCGA-BRCA	048f2967-e1e6-43c4-831f-178df5ddf660	HTSeq - Counts	TCGA-BH-A0HA		048f2967-e1e6-43c4-831f-178df5ddf660	TCGA-BH-A0HA-01A-11R-A12P-07	Primary Tumor	TCGA-BH-A0HA-01A	63baef92-6733-4791-b897-0abe9131a5f5	Transcriptome Profiling	e666081b-caaf-4e8b-9446-807be71201a5
df95b9f5-437f-438d-89b4-7c556e79b616	Gene Expression Quantification		0dd6e77a-a4e0-46bd-a382-64eb35bca67d.FPKM-UQ.txt.gz	TCGA-BRCA	b3386760-9d8e-4e5d-9441-10ca98fe6b86	HTSeq - FPKM-UQ	TCGA-A8-A09B		b3386760-9d8e-4e5d-9441-10ca98fe6b86	TCGA-A8-A09B-01A-11R-A00Z-07	Primary Tumor	TCGA-A8-A09B-01A	250c0ab4-ef0f-4340-a86d-628b98f8acca	Transcriptome Profiling	3828b534-908e-4953-a3fb-07d01cf49c7d
11353ea3-2ff0-4658-b528-6aa922dbb665	Gene Expression Quantification		9e5fc005-e1de-4b0f-ac72-085dbc6d1189.FPKM.txt.gz	TCGA-BRCA	9ed58537-a85e-495b-a1db-4334c85f67a3	HTSeq - FPKM	TCGA-E9-A1R4		9ed58537-a85e-495b-a1db-4334c85f67a3	TCGA-E9-A1R4-01A-21R-A14D-07	Primary Tumor	TCGA-E9-A1R4-01A	ea78a749-5aee-44e6-9592-b2e20eeb7ff9	Transcriptome Profiling	b7a4df9a-4e25-4550-9c10-338ca1921c2f
7583b98a-71db-4143-8cb4-bb813a9394e1	miRNA Expression Quantification		6e49c43a-3a18-40fd-8064-e49b9a16485a.mirbase21.mirnas.quantification.txt	TCGA-BRCA	72d637aa-da4c-4d62-b26d-85b5078975bf	BCGSC miRNA Profiling	TCGA-E2-A570		72d637aa-da4c-4d62-b26d-85b5078975bf	TCGA-E2-A570-01A-11R-A29V-13	Primary Tumor	TCGA-E2-A570-01A	da3319a2-f906-495c-b0de-38cb8672e28f	Transcriptome Profiling	cdd8c046-fd97-482a-a11f-2217b321c4d1
